user_id,min,Q1,Q2,Q3,max,p1,p2,p3,p4,p5
11.0,191.5,191.5,191.5,191.5,191.5,0.0,0.0,0.0,1.0,0.0
16.0,218.64999999999998,233.125,237.95,242.775,257.25,0.5,0.0,0.0,0.5,0.0
20.0,604.9,604.9,604.9,604.9,604.9,0.0,0.0,0.0,1.0,0.0
25.0,-162.54999999999998,129.35,186.7,323.95,615.8499999999999,0.25,0.25,0.25,0.25,0.0
28.0,-45.674999999999955,199.05,200.6,362.2,606.925,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
40.0,163.35000000000002,175.275,179.25,183.225,195.14999999999998,0.5,0.0,0.0,0.5,0.0
45.0,147.7,147.7,147.7,147.7,147.7,0.0,0.0,0.0,1.0,0.0
50.0,171.3,171.3,171.3,171.3,171.3,0.0,0.0,0.0,1.0,0.0
53.0,198.4875,221.7,233.35,237.17499999999998,260.3875,0.25,0.25,0.25,0.25,0.0
62.0,133.29999999999998,176.5,177.1,205.3,248.50000000000003,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
69.0,132.29999999999995,155.7,171.3,171.3,194.70000000000005,0.0,0.2,0.0,0.4,0.4
81.0,110.56249999999999,173.6,190.75,215.625,278.6625,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
85.0,145.9875,164.775,169.55,177.3,196.08750000000003,0.25,0.25,0.25,0.25,0.0
87.0,163.425,182.55,193.4,195.3,214.425,0.0,0.25,0.0,0.5,0.25
95.0,171.3,171.3,171.3,171.3,171.3,0.0,0.0,0.0,1.0,0.0
98.0,232.75,233.125,233.25,233.375,233.75,0.5,0.0,0.0,0.5,0.0
99.0,109.8,109.8,109.8,109.8,109.8,0.0,0.0,0.0,1.0,0.0
107.0,166.6,166.6,166.6,166.6,166.6,0.0,0.0,0.0,1.0,0.0
115.0,156.95000000000005,181.55,195.3,197.95,222.54999999999995,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
123.0,191.5,191.5,191.5,191.5,191.5,0.0,0.0,0.0,1.0,0.0
135.0,66.95000000000003,135.65,152.25,181.45,250.14999999999998,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0
149.0,187.2,187.2,187.2,187.2,187.2,0.0,0.0,0.0,1.0,0.0
155.0,316.3,316.3,316.3,316.3,316.3,0.0,0.0,0.0,1.0,0.0
156.0,89.70000000000002,139.5,150.4,172.7,222.49999999999997,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
158.0,375.4,375.4,375.4,375.4,375.4,0.0,0.0,0.0,1.0,0.0
184.0,33.12500000000006,131.22500000000002,183.3,196.625,294.72499999999997,0.0,0.25,0.25,0.25,0.25
186.0,649.3,649.3,649.3,649.3,649.3,0.0,0.0,0.0,1.0,0.0
203.0,-83.20000000000005,148.7,229.5,303.3,535.2,0.25,0.25,0.0,0.5,0.0
205.0,223.9,223.9,223.9,223.9,223.9,0.0,0.0,0.0,1.0,0.0
208.0,148.25,157.625,160.75,163.875,173.25,0.5,0.0,0.0,0.5,0.0
210.0,186.4,186.4,186.4,186.4,186.4,0.0,0.0,0.0,1.0,0.0
215.0,218.95000000000007,226.22500000000002,228.65,231.075,238.34999999999994,0.5,0.0,0.0,0.5,0.0
216.0,117.74999999999997,187.2,215.1,233.5,302.95000000000005,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.11764705882352941
218.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
226.0,180.17499999999995,203.2,214.9,218.55,241.57500000000005,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
228.0,-18.49999999999997,196.07500000000002,268.0,339.125,553.7,0.25,0.25,0.25,0.25,0.0
235.0,-301.7499999999998,1060.7,1967.5,1969.0,3331.45,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
242.0,165.65000000000006,196.925,207.35,217.77499999999998,249.04999999999993,0.5,0.0,0.0,0.5,0.0
243.0,577.0,577.0,577.0,577.0,577.0,0.0,0.0,0.0,1.0,0.0
257.0,165.62499999999997,178.45,180.9,187.0,199.82500000000002,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
279.0,191.5,191.5,191.5,191.5,191.5,0.0,0.0,0.0,1.0,0.0
292.0,115.78750000000004,149.8,158.39999999999998,172.475,206.48749999999995,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
298.0,148.8,148.8,148.8,148.8,148.8,0.0,0.0,0.0,1.0,0.0
301.0,373.1,373.1,373.1,373.1,373.1,0.0,0.0,0.0,1.0,0.0
302.0,174.47499999999997,190.14999999999998,197.6,200.6,216.27500000000003,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
306.0,140.60000000000002,181.4,195.0,208.6,249.39999999999998,0.5,0.0,0.0,0.5,0.0
327.0,72.42500000000003,129.125,152.15,166.92499999999998,223.62499999999994,0.25,0.25,0.25,0.25,0.0
331.0,133.05,177.675,192.55,207.425,252.05,0.5,0.0,0.0,0.5,0.0
335.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
338.0,129.3,129.3,129.3,129.3,129.3,0.0,0.0,0.0,1.0,0.0
345.0,251.0,251.0,251.0,251.0,251.0,0.0,0.0,0.0,1.0,0.0
353.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
360.0,305.575,315.7,315.7,322.45,332.575,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
363.0,133.7,133.7,133.7,133.7,133.7,0.0,0.0,0.0,1.0,0.0
366.0,139.875,163.5,171.3,179.25,202.875,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
372.0,92.35000000000001,121.375,131.05,140.725,169.75,0.5,0.0,0.0,0.5,0.0
376.0,324.0,324.0,324.0,324.0,324.0,0.0,0.0,0.0,1.0,0.0
380.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,1.0,0.0
387.0,473.4,473.4,473.4,473.4,473.4,0.0,0.0,0.0,1.0,0.0
399.0,318.25,329.2,329.2,336.5,347.45000000000005,0.0,0.0,0.4,0.2,0.4
407.0,88.825,105.1,108.6,115.94999999999999,132.22499999999997,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
414.0,159.67500000000004,186.60000000000002,186.8,204.55,231.475,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
425.0,228.3,228.3,228.3,228.3,228.3,0.0,0.0,0.0,1.0,0.0
437.0,217.75000000000006,227.20000000000002,230.9,233.5,242.95,0.25,0.25,0.0,0.5,0.0
457.0,92.17500000000004,139.35000000000002,146.3,170.8,217.975,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
474.0,-58.12500000000006,222.825,288.35,410.125,691.075,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
476.0,191.5,191.5,191.5,191.5,191.5,0.0,0.0,0.0,1.0,0.0
480.0,93.8,93.8,93.8,93.8,93.8,0.0,0.0,0.0,1.0,0.0
493.0,127.7,127.7,127.7,127.7,127.7,0.0,0.0,0.0,1.0,0.0
495.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
512.0,105.89999999999998,138.6,149.5,160.4,193.10000000000002,0.5,0.0,0.0,0.5,0.0
514.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
515.0,320.7,320.7,320.7,320.7,320.7,0.0,0.0,0.0,1.0,0.0
518.0,186.95000000000005,193.775,196.05,198.325,205.14999999999998,0.5,0.0,0.0,0.5,0.0
524.0,132.25000000000003,167.8,191.5,191.5,227.04999999999998,0.2,0.2,0.0,0.6,0.0
537.0,145.60000000000005,260.5,298.79999999999995,337.09999999999997,451.9999999999999,0.5,0.0,0.0,0.5,0.0
557.0,163.45000000000005,205.525,219.55,233.575,275.65,0.5,0.0,0.0,0.5,0.0
559.0,167.8,167.8,167.8,167.8,167.8,0.0,0.0,0.0,1.0,0.0
566.0,113.08750000000009,137.72500000000002,144.25,154.14999999999998,178.7874999999999,0.25,0.25,0.25,0.25,0.0
567.0,162.55,167.8,171.3,171.3,176.55,0.0,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857
575.0,149.64999999999998,158.725,161.75,164.775,173.85000000000002,0.5,0.0,0.0,0.5,0.0
576.0,146.82500000000002,177.5,195.3,197.95,228.62499999999997,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0
585.0,164.12500000000006,215.35000000000002,244.3,249.5,300.72499999999997,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
594.0,146.90000000000003,181.55,195.3,204.65,239.3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
601.0,147.75000000000006,150.07500000000002,150.85000000000002,151.625,153.95,0.5,0.0,0.0,0.5,0.0
615.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
619.0,126.17500000000004,136.60000000000002,140.8,143.55,153.975,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
627.0,183.075,189.6,189.6,193.95,200.47499999999997,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
634.0,187.65,209.4,222.3,223.9,245.65,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222
638.0,281.4,281.4,281.4,281.4,281.4,0.0,0.0,0.0,1.0,0.0
640.0,188.0625,215.1,221.7,233.125,260.1625,0.0,0.5,0.25,0.25,0.0
644.0,223.9,223.9,223.9,223.9,223.9,0.0,0.0,0.0,1.0,0.0
646.0,186.35000000000002,201.875,207.05,212.225,227.75,0.5,0.0,0.0,0.5,0.0
667.0,233.5,233.5,233.5,233.5,233.5,0.0,0.0,0.0,1.0,0.0
696.0,210.70000000000005,217.3,219.5,221.7,228.29999999999995,0.5,0.0,0.0,0.5,0.0
698.0,171.3,171.3,171.3,171.3,171.3,0.0,0.0,0.0,1.0,0.0
719.0,136.1,158.6,164.9,173.6,196.1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.15384615384615385
733.0,215.0,218.6,219.8,221.0,224.60000000000002,0.5,0.0,0.0,0.5,0.0
750.0,404.90000000000015,406.70000000000005,407.3,407.9,409.6999999999999,0.5,0.0,0.0,0.5,0.0
757.0,259.0,259.0,259.0,259.0,259.0,0.0,0.0,0.0,1.0,0.0
773.0,361.4499999999999,486.4,489.0,569.7,694.6500000000001,0.2,0.2,0.2,0.2,0.2
777.0,206.90000000000003,240.65,259.0,263.15,296.8999999999999,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
779.0,233.5,233.5,233.5,233.5,233.5,0.0,0.0,0.0,1.0,0.0
784.0,161.42500000000004,204.85000000000002,223.3,233.8,277.225,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
786.0,226.2,226.2,226.2,226.2,226.2,0.0,0.0,0.0,1.0,0.0
787.0,329.2,329.2,329.2,329.2,329.2,0.0,0.0,0.0,1.0,0.0
796.0,217.8,217.8,217.8,217.8,217.8,0.0,0.0,0.0,1.0,0.0
806.0,37.3,37.3,37.3,37.3,37.3,0.0,0.0,0.0,1.0,0.0
809.0,171.3,171.3,171.3,171.3,171.3,0.0,0.0,0.0,1.0,0.0
818.0,132.82500000000002,173.25,200.2,200.2,240.62499999999997,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0
821.0,204.5,204.5,204.5,204.5,204.5,0.0,0.0,0.0,1.0,0.0
833.0,45.150000000000006,129.9,144.2,186.4,271.15,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0
834.0,171.3,171.3,171.3,171.3,171.3,0.0,0.0,0.0,1.0,0.0
836.0,374.59999999999985,375.79999999999995,376.2,376.6,377.8000000000001,0.5,0.0,0.0,0.5,0.0
841.0,4.5,14.25,17.5,20.75,30.5,0.5,0.0,0.0,0.5,0.0
857.0,267.3,267.3,267.3,267.3,267.3,0.0,0.0,0.0,1.0,0.0
863.0,130.925,169.55,187.2,195.3,233.925,0.25925925925925924,0.14814814814814814,0.14814814814814814,0.4444444444444444,0.0
867.0,324.0,324.0,324.0,324.0,324.0,0.0,0.0,0.0,1.0,0.0
874.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
877.0,133.79999999999998,163.5,171.3,183.3,213.00000000000003,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
880.0,86.89999999999998,146.6,147.4,186.4,246.10000000000002,0.2,0.2,0.2,0.4,0.0
886.0,24.40000000000009,170.35000000000002,219.0,267.65,413.5999999999999,0.5,0.0,0.0,0.5,0.0
890.0,-677.1,24.0,24.0,491.40000000000003,1192.5,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
893.0,-3.849999999999966,132.8,215.1,223.9,360.54999999999995,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.0
894.0,-2560.3875,158.4,427.15,1970.925,4689.7125,0.25,0.25,0.25,0.25,0.0
914.0,93.8,93.8,93.8,93.8,93.8,0.0,0.0,0.0,1.0,0.0
923.0,140.15000000000003,146.3,146.6,150.4,156.55,0.0,0.2,0.2,0.2,0.4
926.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
944.0,94.83749999999998,153.975,164.39999999999998,193.4,252.53750000000002,0.25,0.25,0.25,0.0,0.25
949.0,163.35000000000002,175.275,179.25,183.225,195.14999999999998,0.5,0.0,0.0,0.5,0.0
955.0,160.05,217.8,223.3,256.3,314.05,0.0,0.4,0.2,0.4,0.0
963.0,200.72499999999997,244.9,259.0,274.35,318.52500000000003,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857
966.0,187.2,187.2,187.2,187.2,187.2,0.0,0.0,0.0,1.0,0.0
975.0,130.36249999999995,153.35,161.75,168.675,191.66250000000002,0.25,0.25,0.25,0.25,0.0
979.0,146.75,173.6,191.5,191.5,218.35000000000002,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0
980.0,124.45000000000007,148.97500000000002,157.15,165.325,189.84999999999994,0.5,0.0,0.0,0.5,0.0
982.0,74.42500000000001,132.55,153.95,171.3,229.425,0.25,0.25,0.0,0.5,0.0
1001.0,223.65000000000003,223.8,223.9,223.9,224.05,0.0,0.2,0.0,0.4,0.4
1015.0,43.525000000000006,200.725,271.25,305.525,462.72499999999997,0.0,0.25,0.25,0.25,0.25
1020.0,143.99999999999997,155.7,155.7,163.5,175.20000000000002,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
1036.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
1051.0,137.60000000000002,164.45000000000002,169.75,182.35000000000002,209.20000000000005,0.125,0.25,0.25,0.125,0.25
1057.0,107.44999999999997,126.875,133.35000000000002,139.82500000000002,159.25000000000006,0.5,0.0,0.0,0.5,0.0
1066.0,189.6,189.6,189.6,189.6,189.6,0.0,0.0,0.0,1.0,0.0
1071.0,109.73749999999998,141.875,150.25,163.3,195.43750000000003,0.25,0.25,0.25,0.25,0.0
1086.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
1094.0,222.8,222.8,222.8,222.8,222.8,0.0,0.0,0.0,1.0,0.0
1096.0,137.79999999999993,164.64999999999998,173.6,182.55,209.40000000000006,0.5,0.0,0.0,0.5,0.0
1098.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
1101.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
1103.0,138.33750000000003,171.3,179.25,193.275,226.2375,0.2,0.3,0.2,0.2,0.1
1113.0,92.79999999999998,151.0,155.7,189.8,248.00000000000003,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1117.0,105.4,132.4,150.4,150.4,177.4,0.08695652173913043,0.391304347826087,0.0,0.43478260869565216,0.08695652173913043
1119.0,205.625,210.65,214.0,214.0,219.02499999999998,0.0,0.0,0.0,0.75,0.25
1140.0,63.14999999999998,159.6,207.65,223.9,320.35,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.0
1142.0,84.84999999999998,147.7,157.8,189.6,252.45,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0
1151.0,150.3,150.3,150.3,150.3,150.3,0.0,0.0,0.0,1.0,0.0
1186.0,223.9,223.9,223.9,223.9,223.9,0.0,0.0,0.0,1.0,0.0
1196.0,125.69999999999999,171.45,198.0,201.95,247.7,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1215.0,177.375,215.1,216.64999999999998,240.25,277.975,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0
1217.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
1236.0,144.70000000000005,147.55,148.5,149.45,152.29999999999995,0.5,0.0,0.0,0.5,0.0
1239.0,13.862499999999983,130.0,160.75,207.425,323.5625,0.0,0.5,0.25,0.25,0.0
1256.0,158.47500000000002,189.3,192.6,209.85,240.67499999999995,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1259.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,0.875,0.125
1269.0,324.0,324.0,324.0,324.0,324.0,0.0,0.0,0.0,1.0,0.0
1287.0,81.16249999999998,141.65,158.8,181.97500000000002,242.46250000000003,0.25,0.25,0.25,0.25,0.0
1294.0,21.100000000000037,137.8,176.7,215.6,332.29999999999995,0.5,0.0,0.0,0.5,0.0
1295.0,223.9,223.9,223.9,223.9,223.9,0.0,0.0,0.0,1.0,0.0
1313.0,-330.5624999999999,213.975,429.2,577.0,1121.5375,0.3333333333333333,0.16666666666666666,0.0,0.5,0.0
1315.0,128.5,128.5,128.5,128.5,128.5,0.0,0.0,0.0,1.0,0.0
1319.0,198.3,198.3,198.3,198.3,198.3,0.0,0.0,0.0,0.8,0.2
1326.0,409.9,409.9,409.9,409.9,409.9,0.0,0.0,0.0,1.0,0.0
1336.0,329.2,329.2,329.2,329.2,329.2,0.0,0.0,0.0,1.0,0.0
1342.0,171.3,171.3,171.3,171.3,171.3,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285
1347.0,-117.875,17.5,24.0,107.75,243.125,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1365.0,247.6,247.6,247.6,247.6,247.6,0.0,0.0,0.0,1.0,0.0
1389.0,311.25,325.425,330.15,334.875,349.04999999999995,0.5,0.0,0.0,0.5,0.0
1391.0,203.04999999999995,218.2,223.9,228.3,243.45000000000005,0.1,0.3,0.2,0.3,0.1
1399.0,204.5,204.5,204.5,204.5,204.5,0.0,0.0,0.0,1.0,0.0
1401.0,200.2,211.75,215.60000000000002,219.45000000000002,231.00000000000006,0.5,0.0,0.0,0.5,0.0
1422.0,94.8,94.8,94.8,94.8,94.8,0.0,0.0,0.0,1.0,0.0
1431.0,186.4,186.4,186.4,186.4,186.4,0.0,0.0,0.0,1.0,0.0
1434.0,186.1,186.1,186.1,186.1,186.1,0.0,0.0,0.0,1.0,0.0
1435.0,293.6500000000001,297.475,298.75,300.025,303.8499999999999,0.5,0.0,0.0,0.5,0.0
1453.0,90.59999999999994,301.79999999999995,307.4,442.59999999999997,653.8,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1509.0,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,1.0,0.0
1515.0,112.39999999999999,150.125,163.5,175.275,213.0,0.25,0.25,0.25,0.25,0.0
1529.0,139.75000000000003,158.8,163.4,171.5,190.54999999999998,0.2,0.2,0.2,0.4,0.0
1544.0,211.89999999999998,229.75,235.7,241.65,259.5,0.5,0.0,0.0,0.5,0.0
1555.0,52.05000000000004,186.225,230.95,275.67499999999995,409.8499999999999,0.5,0.0,0.0,0.5,0.0
1563.0,-194.4,142.65,191.5,367.35,704.4000000000001,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1580.0,123.59999999999994,160.95,173.4,185.85000000000002,223.20000000000007,0.5,0.0,0.0,0.5,0.0
1597.0,161.32500000000005,183.3,195.3,197.95,219.92499999999995,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1599.0,57.650000000000006,129.95,140.8,178.14999999999998,250.44999999999996,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0
1606.0,148.25,157.625,160.75,163.875,173.25,0.5,0.0,0.0,0.5,0.0
1612.0,191.5,191.5,191.5,191.5,191.5,0.0,0.0,0.0,1.0,0.0
1613.0,56.45000000000003,155.9,191.5,222.2,321.65,0.2,0.2,0.2,0.4,0.0
1614.0,171.3,171.3,171.3,171.3,171.3,0.0,0.0,0.0,1.0,0.0
1622.0,156.15000000000003,171.3,171.3,181.4,196.55,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
1623.0,265.35,267.6,267.6,269.1,271.35,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
1629.0,167.8,167.8,167.8,167.8,167.8,0.0,0.0,0.0,1.0,0.0
1636.0,162.10000000000002,184.07500000000002,196.05,198.72500000000002,220.70000000000005,0.0,0.25,0.25,0.25,0.25
1641.0,117.6,117.6,117.6,117.6,117.6,0.0,0.0,0.0,1.0,0.0
1665.0,156.66249999999997,182.65,195.3,199.97500000000002,225.96250000000003,0.0,0.0,0.5,0.25,0.25
1681.0,49.16249999999994,196.2,239.9,294.225,441.26250000000005,0.25,0.25,0.25,0.25,0.0
1683.0,37.79999999999997,137.1,152.5,203.3,302.6,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0
1685.0,3.4000000000000057,195.85,204.5,324.15,516.5999999999999,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1710.0,-15.437500000000028,188.225,267.1,324.0,527.6625,0.3333333333333333,0.16666666666666666,0.0,0.5,0.0
1717.0,171.3,171.3,171.3,171.3,171.3,0.0,0.0,0.0,1.0,0.0
1718.0,87.42500000000001,136.925,141.5,169.925,219.425,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1719.0,185.45000000000005,186.8,187.7,187.7,189.04999999999995,0.0,0.2,0.0,0.4,0.4
1723.0,175.77500000000006,190.55,195.3,200.39999999999998,215.17499999999993,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285
1742.0,188.16249999999997,209.2,215.1,223.225,244.2625,0.25,0.0,0.5,0.0,0.25
1746.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
1754.0,223.9,223.9,223.9,223.9,223.9,0.0,0.0,0.0,1.0,0.0
1764.0,52.01250000000002,253.875,306.25,388.45,590.3125,0.25,0.25,0.25,0.0,0.25
1767.0,289.3499999999999,293.775,295.25,296.725,301.1500000000001,0.5,0.0,0.0,0.5,0.0
1770.0,144.35000000000002,186.8,187.7,215.1,257.54999999999995,0.2,0.2,0.2,0.4,0.0
1787.0,333.7499999999999,348.22499999999997,353.04999999999995,357.875,372.35,0.5,0.0,0.0,0.5,0.0
1795.0,143.72500000000002,203.65,224.65,243.6,303.525,0.25,0.25,0.25,0.25,0.0
1800.0,187.2,187.2,187.2,187.2,187.2,0.0,0.0,0.0,1.0,0.0
1804.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
1811.0,129.9,129.9,129.9,129.9,129.9,0.0,0.0,0.0,1.0,0.0
1821.0,28.750000000000014,126.325,158.85,191.375,288.95,0.5,0.0,0.0,0.5,0.0
1834.0,87.3,87.3,87.3,87.3,87.3,0.0,0.0,0.0,1.0,0.0
1863.0,93.8,93.8,93.8,93.8,93.8,0.0,0.0,0.0,1.0,0.0
1865.0,85.0,132.25,154.5,163.75,211.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1883.0,118.5375,186.3,204.35000000000002,231.47500000000002,299.23750000000007,0.25,0.25,0.25,0.25,0.0
1891.0,141.00000000000003,171.3,171.3,191.5,221.79999999999998,0.0,0.0,0.6,0.2,0.2
1898.0,140.5,140.5,140.5,140.5,140.5,0.0,0.0,0.0,1.0,0.0
1899.0,105.85000000000005,252.25,347.7,349.84999999999997,496.2499999999999,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0
1910.0,121.60000000000001,172.75,189.8,206.85,258.0,0.5,0.0,0.0,0.5,0.0
1914.0,111.90000000000006,133.8,141.1,148.39999999999998,170.29999999999993,0.5,0.0,0.0,0.5,0.0
1922.0,105.80000000000001,144.425,162.5,170.175,208.8,0.125,0.25,0.25,0.25,0.125
1930.0,223.9,223.9,223.9,223.9,223.9,0.0,0.0,0.0,1.0,0.0
1953.0,299.7,299.7,299.7,299.7,299.7,0.0,0.0,0.0,1.0,0.0
1957.0,128.52500000000003,160.10000000000002,171.3,181.15,212.72499999999997,0.0,0.0,0.5,0.25,0.25
1975.0,144.09999999999997,178.14999999999998,200.6,200.85,234.90000000000003,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1977.0,142.3125,175.275,187.2,197.25,230.21249999999998,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1998.0,64.9500000000001,389.625,497.84999999999997,606.0749999999999,930.7499999999998,0.5,0.0,0.0,0.5,0.0
2003.0,577.0,577.0,577.0,577.0,577.0,0.0,0.0,0.0,1.0,0.0
2007.0,329.2,329.2,329.2,329.2,329.2,0.0,0.0,0.0,1.0,0.0
2012.0,47.349999999999966,312.175,400.45,488.725,753.5500000000001,0.5,0.0,0.0,0.5,0.0
2021.0,223.9,223.9,223.9,223.9,223.9,0.0,0.0,0.0,1.0,0.0
2028.0,543.2,543.2,543.2,543.2,543.2,0.0,0.0,0.0,1.0,0.0
2034.0,123.29999999999995,155.7,163.5,177.3,209.70000000000005,0.0,0.5,0.25,0.25,0.0
2038.0,223.3,223.3,223.3,223.3,223.3,0.0,0.0,0.0,1.0,0.0
2057.0,209.4,209.4,209.4,209.4,209.4,0.0,0.0,0.0,1.0,0.0
2062.0,301.5999999999999,362.65,373.1,403.35,464.4000000000001,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2065.0,180.5,200.6,207.3,214.0,234.10000000000002,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666
2069.0,219.10000000000002,226.3,228.7,231.1,238.29999999999995,0.5,0.0,0.0,0.5,0.0
2087.0,324.0,324.0,324.0,324.0,324.0,0.0,0.0,0.0,1.0,0.0
2088.0,36.82499999999999,225.45,329.2,351.2,539.825,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2091.0,132.4,132.4,132.4,132.4,132.4,0.0,0.0,0.0,1.0,0.0
2127.0,15.125000000000014,120.95,160.75,191.5,297.325,0.25,0.25,0.0,0.5,0.0
2129.0,-29.03750000000005,169.0,237.65,301.02500000000003,499.0625000000001,0.25,0.25,0.25,0.25,0.0
2130.0,233.0,233.0,233.0,233.0,233.0,0.0,0.0,0.0,1.0,0.0
2138.0,223.9,223.9,223.9,223.9,223.9,0.0,0.0,0.0,1.0,0.0
2141.0,69.65,236.45,270.5,347.65,514.4499999999999,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0
2143.0,577.0,577.0,577.0,577.0,577.0,0.0,0.0,0.0,1.0,0.0
2169.0,222.44999999999996,281.4,296.2,320.7,379.65,0.2,0.2,0.2,0.4,0.0
2171.0,155.7,155.7,155.7,155.7,155.7,0.0,0.0,0.0,1.0,0.0
2172.0,209.4,209.4,209.4,209.4,209.4,0.0,0.0,0.0,1.0,0.0
